Lemma	POS	MeaningNumber	LemmaID	MeaningID	DefinitionFull	DefinitionShort	model_prediction	model_long_definition	bertscore_precision	bertscore_recall	bertscore_f1	comet22_score	cometkiwi_score	xcomet_score
meme	substantief	1.0	557668	561385	idee dat zich onder informatiedragers verspreidt	eenheid van culturele overdracht	"Korte definitie: eenheid van culturele overdracht

Lange definitie: een meme is een eenvoudige, vaak humoristische of ironische afbeelding, tekst of video die snel verspreid wordt via sociale media of andere communicatiekanalen, met als doel het overbrengen van een boodschap of idee op een manier die gemakkelijk te begrijpen en te delen is. Memes zijn vaak gebaseerd op herkenbare situaties, bekende personen, catchphrases, of bestaande beelden die op een nieuwe manier worden geïnterpreteerd of gecombineerd, waardoor ze een eigen leven gaan leiden en deel uitmaken van de collectieve cultuur."	een meme is een eenvoudige, vaak humoristische of ironische afbeelding, tekst of video die snel verspreid wordt via sociale media of andere communicatiekanalen, met als doel het overbrengen van een boodschap of idee op een manier die gemakkelijk te begrijpen en te delen is. Memes zijn vaak gebaseerd op herkenbare situaties, bekende personen, catchphrases, of bestaande beelden die op een nieuwe manier worden geïnterpreteerd of gecombineerd, waardoor ze een eigen leven gaan leiden en deel uitmaken van de collectieve cultuur.	0.6035522222518921	0.7026886940002441	0.6493585109710693	0.6041568517684937	0.7239124774932861	0.30773162841796875
meme	substantief	2.0	557668	561408	uiting op internet, meestal in de vorm van een afbeelding met een bovenschrift en/of een onderschrift, maar soms ook een cartoon of een korte videofilm, die een humoristische strekking heeft en die massaal gekopieerd en verspreid wordt, al dan niet met kleine veranderingen	humoristische afbeelding op internet	Meme: een humoristische afbeelding, vaak in de vorm van een afbeelding of video, die een bepaalde humoristische boodschap of idee overbrengt en zich verspreidt via sociale media of andere digitale platforms, vaak met een ironische, satirische of parodistische inslag.	Meme: een humoristische afbeelding, vaak in de vorm van een afbeelding of video, die een bepaalde humoristische boodschap of idee overbrengt en zich verspreidt via sociale media of andere digitale platforms, vaak met een ironische, satirische of parodistische inslag.	0.7751005291938782	0.7496106624603271	0.7621425986289978	0.7863263487815857	0.7560704350471497	0.8643104434013367
menhir	substantief	1.0	97797	97798	grote, rechtop geplaatste, langwerpige steen uit de prehistorie in Keltische gebieden, vaak met andere exemplaren in een patroon geschikt	rechtopstaande steen	Menhir: rechtopstaande steen die vaak deel uitmaakt van megalithische bouwwerken, zoals steencirkels, dolmens en hunebedden, en die voornamelijk in prehistorische culturen gebruikt werd voor religieuze, ceremoniële of begrafenisdoeleinden.	Menhir: rechtopstaande steen die vaak deel uitmaakt van megalithische bouwwerken, zoals steencirkels, dolmens en hunebedden, en die voornamelijk in prehistorische culturen gebruikt werd voor religieuze, ceremoniële of begrafenisdoeleinden.	0.674483060836792	0.7273280620574951	0.699909508228302	0.6474649906158447	0.6988308429718018	0.2240794599056244
mensonvriendelijk	adjectief	1.0	98006	98007	geen rekening houdend met en niet aangepast aan de behoeften en gevoelens van mensen	niet prettig voor mensen	mensonvriendelijk (bijvoeglijk naamwoord; bijwoord: mensonvriendelijk; zelfstandig naamwoord: mensonvriendelijkheid) (1) niet prettig voor mensen, (2) onaangenaam of onvriendelijk ten opzichte van mensen, (3) ontworpen of ingericht zonder rekening te houden met de behoeften of gevoelens van mensen.	mensonvriendelijk (bijvoeglijk naamwoord; bijwoord: mensonvriendelijk; zelfstandig naamwoord: mensonvriendelijkheid) (1) niet prettig voor mensen, (2) onaangenaam of onvriendelijk ten opzichte van mensen, (3) ontworpen of ingericht zonder rekening te houden met de behoeften of gevoelens van mensen.	0.6374963521957397	0.7833780646324158	0.7029483318328857	0.5209762454032898	0.670606791973114	0.5271854996681213
mentholsigaret	substantief	1.0	98071	98072	sigaret waaraan menthol als smaakstof is toegevoegd	sigaret met menthol	Sigaret met menthol: een rookartikel dat bestaat uit een rolletje fijngesneden tabak en een omhulsel van dun, wit papier, waarbij aan de sigaret menthol is toegevoegd om een verkoelend effect te geven. Dit type sigaret wordt vaak geassocieerd met een frisse, muntachtige smaak.	Sigaret met menthol: een rookartikel dat bestaat uit een rolletje fijngesneden tabak en een omhulsel van dun, wit papier, waarbij aan de sigaret menthol is toegevoegd om een verkoelend effect te geven. Dit type sigaret wordt vaak geassocieerd met een frisse, muntachtige smaak.	0.6328439712524414	0.732719898223877	0.6791295409202576	0.6556921601295471	0.7619489431381226	0.8276658058166504
merkactivisme	substantief	1.0	923679	966525	actieve betrokkenheid van een bepaald merk bij bepaalde maatschappelijke kwesties, bijvoorbeeld met betrekking tot racisme of het milieu	maatschappelijke betrokkenheid van een merk	Merkactivisme is een vorm van maatschappelijk verantwoord ondernemen waarbij een bedrijf of merk actief deelneemt aan of initiatieven ondersteunt die gericht zijn op sociale, ecologische of politieke kwesties, met als doel het bevorderen van positieve maatschappelijke veranderingen en het versterken van het imago van het merk als een betrokken en verantwoordelijke entiteit.	Merkactivisme is een vorm van maatschappelijk verantwoord ondernemen waarbij een bedrijf of merk actief deelneemt aan of initiatieven ondersteunt die gericht zijn op sociale, ecologische of politieke kwesties, met als doel het bevorderen van positieve maatschappelijke veranderingen en het versterken van het imago van het merk als een betrokken en verantwoordelijke entiteit.	0.6701109409332275	0.7348194122314453	0.7009750008583069	0.8551326990127563	0.8086410760879517	0.9483528137207031
met de helm geboren	verbinding	1.0	927539	927540	met bijzondere, naar wordt aangenomen helderziende, gaven	geboren voor het geluk	"Korte definitie: met de helm geboren
Lange definitie: geboren met een natuurlijke aanleg voor geluk of succes, iemand die vanaf de geboorte gezegend lijkt te zijn met een reeks gunstige omstandigheden die bijdragen aan een voorspoedig leven."	geboren met een natuurlijke aanleg voor geluk of succes, iemand die vanaf de geboorte gezegend lijkt te zijn met een reeks gunstige omstandigheden die bijdragen aan een voorspoedig leven.	0.6351104974746704	0.671021580696106	0.6525723934173584	0.42939600348472595	0.6690006256103516	0.908210277557373
met de pot mee-eten	verbinding	1.0	940682	940685	met de gezinsleden of degenen bij wie iemand te gast is eten wat er (dagelijks) op tafel komt	hetzelfde eten als de gezinsleden	"Korte definitie: hetzelfde eten als de gezinsleden

Lange definitie: hetzelfde eten als de gezinsleden consumeren tijdens een maaltijd, waarbij de persoon die 'met de pot mee-eet' deelneemt aan de gezamenlijke maaltijd die door de gezinsleden wordt bereid en geserveerd, zonder dat er een aparte maaltijd voor deze persoon wordt voorbereid of geserveerd."	hetzelfde eten als de gezinsleden consumeren tijdens een maaltijd, waarbij de persoon die 'met de pot mee-eet' deelneemt aan de gezamenlijke maaltijd die door de gezinsleden wordt bereid en geserveerd, zonder dat er een aparte maaltijd voor deze persoon wordt voorbereid of geserveerd.	0.6757056713104248	0.7265782356262207	0.7002191543579102	0.5713276267051697	0.5219728946685791	0.6841882467269897
met het schaamrood op de wangen	verbinding	1.0	919500	919501	met rode wangen van schaamte	rood van schaamte	Met het schaamrood op de wangen verwijst naar een situatie waarin iemand een gevoel van diepe verlegenheid of schaamte ervaart, resulterend in een fysieke reactie waarbij de wangen rood kleuren. Dit fenomeen wordt vaak geassocieerd met momenten waarop iemand zich ongemakkelijk of beschaamd voelt over iets dat hij of zij heeft gedaan of gezegd, wat leidt tot een verhoogde bloedtoevoer naar het gezicht, waardoor de huid rood kleurt.	Met het schaamrood op de wangen verwijst naar een situatie waarin iemand een gevoel van diepe verlegenheid of schaamte ervaart, resulterend in een fysieke reactie waarbij de wangen rood kleuren. Dit fenomeen wordt vaak geassocieerd met momenten waarop iemand zich ongemakkelijk of beschaamd voelt over iets dat hij of zij heeft gedaan of gezegd, wat leidt tot een verhoogde bloedtoevoer naar het gezicht, waardoor de huid rood kleurt.	0.5934677124023438	0.7410932779312134	0.6591154932975769	0.5903292894363403	0.6593348979949951	0.8579655885696411
met zijn tengels van iets afblijven	verbinding	1.0	928258	928259	met zijn handen van iets afblijven	ergens niet aanzitten	"Om de korte definitie ""met zijn tengels van iets afblijven"" uit te breiden tot een volledige definitie, zou je kunnen zeggen:

""Met zijn tengels van iets afblijven"" (korte definitie): ""zich onthouden van het aanraken of beïnvloeden van iets.""

""Met zijn tengels van iets afblijven"" (lange definitie): ""zich onthouden van het aanraken of beïnvloeden van iets, met de intentie om geen verandering of schade aan te brengen.""

Deze definitie benadrukt dat het gaat om een bewuste keuze om iets niet aan te raken of te beïnvloeden."	"Om de korte definitie ""met zijn tengels van iets afblijven"" uit te breiden tot een volledige definitie, zou je kunnen zeggen:

""Met zijn tengels van iets afblijven"" (korte definitie): ""zich onthouden van het aanraken of beïnvloeden van iets.""

""Met zijn tengels van iets afblijven"" (lange definitie): ""zich onthouden van het aanraken of beïnvloeden van iets, met de intentie om geen verandering of schade aan te brengen.""

Deze definitie benadrukt dat het gaat om een bewuste keuze om iets niet aan te raken of te beïnvloeden."	0.5887433290481567	0.7214309573173523	0.648368239402771	0.4834435284137726	0.5392964482307434	0.4738137722015381
metaverse	substantief	1.0	944896	951178	via internet toegankelijke virtuele werkelijkheid waarbinnen mensen zich interactief kunnen begeven en die aspecten combineert van sociale media, onlinegaming, augmented reality, virtual reality en cryptovaluta	digitaal universum	digitaal universum: een geavanceerd en uitgebreid virtueel platform dat gebruikmaakt van geavanceerde technologieën zoals virtual reality (VR), augmented reality (AR), en kunstmatige intelligentie (AI) om een naadloze en meeslepende ervaring te creëren waarin gebruikers zich kunnen verplaatsen en interactie kunnen hebben met zowel digitale als fysieke elementen, wat leidt tot nieuwe vormen van sociale interactie, onderwijs, werk en entertainment.	digitaal universum: een geavanceerd en uitgebreid virtueel platform dat gebruikmaakt van geavanceerde technologieën zoals virtual reality (VR), augmented reality (AR), en kunstmatige intelligentie (AI) om een naadloze en meeslepende ervaring te creëren waarin gebruikers zich kunnen verplaatsen en interactie kunnen hebben met zowel digitale als fysieke elementen, wat leidt tot nieuwe vormen van sociale interactie, onderwijs, werk en entertainment.	0.6843633651733398	0.7156479954719543	0.6996561288833618	0.7803171277046204	0.7910140752792358	0.8972944021224976
meteorologische herfst	verbinding	1.0	930631	930632	de herfst in weerkundig opzicht beschouwd als het jaargetijde dat op het noordelijk halfrond duurt van 1 september tot en met 30 november en op het zuidelijk van 1 maart tot en met 31 mei	herfst in weerkundig opzicht	Meteorologische herfst, ook wel bekend als het herfstseizoen in weerkundig opzicht, is de periode van ongeveer 1 september tot en met 30 november waarin de meteorologische herfst plaatsvindt. Dit seizoen wordt gekenmerkt door veranderende weersomstandigheden die typisch zijn voor de herfst, zoals koelere temperaturen, toenemende kans op neerslag, veranderende windpatronen, en een toename van de hoeveelheid daglicht die afneemt naarmate de dagen korter worden.	Meteorologische herfst, ook wel bekend als het herfstseizoen in weerkundig opzicht, is de periode van ongeveer 1 september tot en met 30 november waarin de meteorologische herfst plaatsvindt. Dit seizoen wordt gekenmerkt door veranderende weersomstandigheden die typisch zijn voor de herfst, zoals koelere temperaturen, toenemende kans op neerslag, veranderende windpatronen, en een toename van de hoeveelheid daglicht die afneemt naarmate de dagen korter worden.	0.6227784752845764	0.6960824131965637	0.6573932766914368	0.6846612095832825	0.7224634885787964	0.7029244303703308
metroseksueel	adjectief	1.0	280624	280625	op een 'vrouwelijke' wijze met zijn uiterlijk bezig en zijn emoties tonend	op vrouwelijke wijze met zijn uiterlijk bezig	Metroseksueel: iemand die op vrouwelijke wijze met zijn uiterlijk bezig is, waarbij de nadruk ligt op persoonlijke verzorging, modebewustzijn en vaak een voorkeur voor traditioneel vrouwelijke kleding en accessoires.	Metroseksueel: iemand die op vrouwelijke wijze met zijn uiterlijk bezig is, waarbij de nadruk ligt op persoonlijke verzorging, modebewustzijn en vaak een voorkeur voor traditioneel vrouwelijke kleding en accessoires.	0.6838287115097046	0.7574012875556946	0.7187371253967285	0.7059980034828186	0.6866239309310913	0.7832993268966675
metroseksueel	substantief	2.0	280624	366752	aantrekkelijke, meestal heteroseksuele man, vaak afkomstig uit een grote stad, die erg met zijn uiterlijk bezig is en hierin vrouwelijke trekjes zou vertonen, en niet bang is zijn gevoel en zachte kant te laten zien	aantrekkelijke man met 'vrouwelijke' trekjes	Metroseksueel: een aantrekkelijke man die kenmerken vertoont die traditioneel geassocieerd worden met 'vrouwelijke' trekjes, zoals een voorkeur voor bepaalde kledingstijlen, verzorgingsgewoonten, of gedragspatronen die vaak geassocieerd worden met vrouwelijkheid.	Metroseksueel: een aantrekkelijke man die kenmerken vertoont die traditioneel geassocieerd worden met 'vrouwelijke' trekjes, zoals een voorkeur voor bepaalde kledingstijlen, verzorgingsgewoonten, of gedragspatronen die vaak geassocieerd worden met vrouwelijkheid.	0.6786160469055176	0.6907450556755066	0.6846268177032471	0.6448056697845459	0.6463231444358826	0.7440099716186523
