Lemma	POS	MeaningNumber	LemmaID	MeaningID	DefinitionFull	DefinitionShort	model_prediction	bertscore_precision	bertscore_recall	bertscore_f1	comet22_score	cometkiwi_score	xcomet_score
kiel	substantief	B.1.0	79776	505320	bodembalk, meestal van hout, of ijzeren uitsteeksel over de lengte van de onderkant van een schip die dient als fundament en die het schip stabiliteit geeft	bodembalk van een schip	bodembalk aan de onderkant van de romp van een schip	0.8600286245346069	0.7072334289550781	0.7761829495429993	0.6553450226783752	0.6783955693244934	0.8575153350830078
kierewiet	adjectief	1.0	79840	79841	niet goed bij zijn hoofd	gek	niet goed wijs	0.7977885007858276	0.7875187993049622	0.7926203608512878	0.424883633852005	0.4400803744792938	0.47233062982559204
kiespijn	substantief	1.0	79885	79886	pijn in een of meer kiezen of tanden met een zuur gezicht	pijn in kiezen of tanden	pijn in een of meer kiezen of tanden	0.9694985151290894	0.8697785139083862	0.9169352650642395	0.8352847695350647	0.7553764581680298	0.89583420753479
kijkavond	substantief	1.0	79954	205305	bijeenkomst 's avonds, georganiseerd om mensen de gelegenheid te geven iets te komen bekijken	bijeenkomst 's avonds om te kijken	bijeenkomst 's avonds, georganiseerd om ergens naar te kijken	0.8961188793182373	0.8446629047393799	0.8696303963661194	0.7503531575202942	0.6430425047874451	0.90325927734375
kikkerdril	substantief	1.0	80057	80058	geleiachtige verzameling kikkereieren of paddeneieren die door een kikker of pad in stilstaand water in klompen (kikker) of in snoeren (pad) wordt afgezet	kikkereieren/paddeneieren	dril van kikkers of padden	0.7498958110809326	0.6851003170013428	0.7160351276397705	0.35469064116477966	0.4194117784500122	0.48907625675201416
kikvors	substantief	1.0	80069	80070	amfibie met krachtige achterpoten en een compact lichaam met gladde huid zonder nek of staart	kikker	zoogdier dat behoort tot de amfibieën en dat zich meestal voedt met kleine dieren, zoals insecten en kleine zoogdieren, maar soms, afhankelijk van de soort, ook planten eet	0.6453683972358704	0.6727458834648132	0.6587728261947632	0.4773332178592682	0.7116237282752991	0.4165780544281006
kinderarm	substantief	A.1.0	665948	666130	iets wat een kinderarm verbeeldt mannelijk lid, hyperbolisch voorgesteld als een lichaamsdeel ter lengte van een kinderarm	arm van een kind voorstelling van een kinderarm mannelijk lid	arm van een kind voorstelling van een kinderarm mannelijk lid	0.8125771284103394	0.7232886552810669	0.7653375267982483	0.5658261775970459	0.39006906747817993	0.6347909569740295
kinderarm	adjectief	B.1.0	665948	666134	van gezinnen, landen, provincies, steden, dorpen, buurten, wijken, straten, locaties e.d.: uit weinig kinderen bestaand	arm aan kinderen weinig kinderen hebbend uit weinig kinderen bestaand waar niet veel kinderen aanwezig ijn	arm aan kinderen weinig kinderen hebbend uit weinig kinderen bestaand waar niet veel kinderen aanwezig zijn ijn	0.7046650052070618	0.591523289680481	0.6431561708450317	0.35869354009628296	0.42431262135505676	0.39327025413513184
kinderarm	substantief	A.1.1	665948	666223	iets wat een kinderarm voorstelt	voorstelling van een kinderarm	voorstelling van een kinderarm in de vorm van een beeld of een afbeelding	0.7326958179473877	0.7897742390632629	0.7601651549339294	0.6513479351997375	0.5648926496505737	0.8398957252502441
kinderarm	substantief	A.1.2	665948	666220	mannelijk lid, hyperbolisch voorgesteld als een lichaamsdeel ter lengte van een kinderarm	mannelijk lid	mannelijk geslachtsdeel	0.7565476298332214	0.6207572817802429	0.6819585561752319	0.5333304405212402	0.4173755645751953	0.5529948472976685
kinderarm	adjectief	B.1.1	665948	885361	in het bezit van niet veel kinderen	weinig kinderen hebbend	weinig kinderen hebbend of krijgend	0.6696481704711914	0.7033844590187073	0.6861018538475037	0.6187666654586792	0.6462554931640625	0.8260350823402405
kinderarm	adjectief	B.1.3	665948	885363	waar niet veel kinderen aanwezig (mogen) zijn	waar niet veel kinderen aanwezig ijn	waar niet veel kinderen aanwezig zijn ijn waar niet veel kinderen aanwezig zijn	0.8062357902526855	0.7460013628005981	0.7749499082565308	0.5895965695381165	0.4586959779262543	0.6717859506607056
kinderbeul	substantief	1.0	402658	666891	iemand die een of meer kinderen zeer slecht behandelt	iemand die een of meer kinderen mishandelt	iemand die een of meerdere kinderen mishandelt of misbruikt	0.8165826797485352	0.8534860610961914	0.8346266150474548	0.7975041270256042	0.801432192325592	0.9641817808151245
kindercondoom	substantief	1.0	191414	191419	condoom dat kleiner is dan de meeste reguliere condooms en speciaal ontworpen is voor jongeren	condoom voor jongeren	condoom die speciaal bedoeld is voor jongeren	0.9034007787704468	0.7975453734397888	0.8471792340278625	0.791454553604126	0.7274022102355957	0.9336209297180176
kinderhater	substantief	1.0	386895	657077	iemand die een hartgrondige hekel heeft aan kinderen	iemand die kinderen haat	iemand die een hekel heeft aan kinderen	0.9740270972251892	0.9093952178955078	0.9406021237373352	0.9374595880508423	0.8351646065711975	0.9523487091064453
kinderlokker	substantief	1.0	80258	80259	iemand die een kind meelokt of probeert mee te lokken, met het doel het seksueel te misbruiken	man die kinderen meelokt	man die zich voedt met kinderen	0.7530686855316162	0.6600333452224731	0.7034884095191956	0.19596780836582184	0.44285014271736145	0.42184898257255554
kindermiddag	substantief	1.0	80268	210995	bijeenkomst 's middags, georganiseerd om kinderen te vermaken met spelen, knutselbezigheden, attracties enz.	middagbijeenkomst voor kinderen	bijeenkomst 's middags, georganiseerd voor kinderen	0.9114764332771301	0.7120544910430908	0.799517810344696	0.6069846153259277	0.6386975646018982	0.8922784328460693
kinderrijkheid	substantief	1.0	666499	666511	in toepassing op gezinnen, landen, gemeenten, buurten, wijken e.d.: het bestaan uit veel kinderen	het kinderrijk zijn	toestand waarin iemand het ontwikkelingsniveau heeft van een kind	0.7040715217590332	0.6363275051116943	0.6684876084327698	0.43460965156555176	0.44999635219573975	0.2948155105113983
kindonvriendelijk	adjectief	1.0	80387	80388	geen rekening houdend met en niet aangepast aan de behoeften en gevoelens van kinderen	niet geschikt voor kinderen	geen rekening houdend met en niet aangepast aan de behoeften en gevoelens van kinderen	0.9999998807907104	0.9999998807907104	0.9999998807907104	0.9696716666221619	0.674328088760376	0.9281946420669556
kindvriendelijkheid	substantief	1.0	80415	80416	het rekening houden met en aangepast zijn aan de behoeften en gevoelens van kinderen	het kindvriendelijk zijn	het rekening houden met en aangepast zijn aan de behoeften en gevoelens van kinderen	1.0000001192092896	1.0000001192092896	1.0000001192092896	0.976639449596405	0.8063454627990723	0.9610836505889893
kiosk	substantief	1.0	80474	80475	kleine winkel waar kranten, tijdschriften, rookwaren, snoep, bloemen e.d., meestal zaken voor onderweg, verkocht worden en die gehuisvest is in een klein, vrij primitief bouwwerkje op straat of in grote openbare gebouwen zoals stations, ziekenhuizen en musea de verkoop stopzetten van iets	winkeltje	winkeltje, kraampje op de markt of in het winkelcentrum	0.7325525283813477	0.6513258218765259	0.6895554065704346	0.4163726270198822	0.6716536283493042	0.2874959111213684
kiosk	substantief	2.0	80474	540843	ruimte waar door de overheid of een aan de overheid verbonden instelling computers en internet gratis, ter beschikking gesteld worden aan het publiek, vooral ten behoeve van de communicatie tussen die instellingen en de bevolking	internetaccommodatie voor het publiek	internetaccomodatie voor het publiek, meestal in de vorm van een kiosk	0.6966774463653564	0.6584500074386597	0.6770245432853699	0.5972315669059753	0.7745827436447144	0.5979489684104919
kiosk	substantief	3.0	80474	536635	bouwwerk dat bestaat uit een overdekt, meestal min of meer rond verhoogd vlak dat aan alle zijden open is, meestal opgesteld op een plein of in een park, en dat vooral gebruikt wordt als podium voor openluchtconcerten	openluchtpodium	openluchtpodium in de vorm van een kiosk	0.7003740668296814	0.6264100074768066	0.6613304018974304	0.4496352970600128	0.6436686515808105	0.43026962876319885
kiosk	substantief	4.0	80474	536706	zuil in het straatbeeld die dient voor het aanplakken van reclame en andere aankondigingen	reclamezuil	reclamezuil in de vorm van een kiosk	0.7125507593154907	0.6798343658447266	0.6958081722259521	0.60706627368927	0.6963022351264954	0.6937563419342041
kir	substantief	1.0	80524	80525	cocktail van droge witte wijn met een scheutje crème de cassis kir met champagne of schuimwijn in plaats van witte wijn een glas kir	cocktail van wijn glas kir	cocktail van wijn glas kir	0.8478641510009766	0.7062896490097046	0.7706285715103149	0.46216198801994324	0.5745864510536194	0.3069669306278229
kir	substantief	1.1	80524	80526	een glas kir	glas kir	glas of fles kir	0.8001803755760193	0.8476544618606567	0.8232336044311523	0.513820230960846	0.4799562394618988	0.825065016746521
kistkalf	substantief	1.0	80548	80549	kalf dat bestemd is voor de slacht en dat daartoe vanaf zijn eerste dagen gehouden wordt in een box of kist die zeer beperkte bewegingsmogelijkheid biedt	slachtkalf in een box	slachtkalf dat vanaf de geboorte tot aan de slacht in een box wordt gehouden	0.7888925671577454	0.699988842010498	0.7417864203453064	0.7378183007240295	0.7351181507110596	0.924889087677002
kitefoilen	werkwoord	1.0	971405	979420	kitesurfen met een foilboard, een surfplank die onder water via een lange stok verbonden is met een foil, een draagvleugel die ervoor zorgt dat het board boven het wateroppervlak kan zweven	kitesurfen met een foilboard	kitesurfen met een foilboard, een surfplank die onder water via een lange stok verbonden is met draagvleugels die ervoor zorgen dat het board boven het wateroppervlak kan zweven	0.9726520776748657	0.9639555215835571	0.9682842493057251	0.8783095479011536	0.7043108940124512	0.8793047666549683
kittenfishing	substantief	1.0	967740	967742	verschijnsel dat iemand zich online, meestal op een datingapp, gunstiger voordoet dan hij daadwerkelijk is, bijvoorbeeld slanker, jonger of succesvoller	het zich online gunstiger voordoen	het zich online voordoen als iemand die jonger is dan hij of zij in werkelijkheid is	0.7467053532600403	0.6800123453140259	0.7118000388145447	0.511972963809967	0.36643990874290466	0.6523798704147339
klaar is Kees	verbinding	1.0	916207	916210	de opdracht is gedaan	het werk is af	er valt niets meer te doen	0.6606043577194214	0.6855913996696472	0.6728660464286804	0.5564658045768738	0.504381537437439	0.609589695930481
klantonvriendelijk	adjectief	1.0	80760	80761	geen rekening houdend met en niet aangepast aan de behoeften en gevoelens van klanten	niet prettig voor klanten	geen rekening houdend met en niet aangepast aan de behoeften en gevoelens van klanten	1.0	1.0	1.0	0.9687957167625427	0.6118587851524353	0.9001873731613159
klasse	substantief	1.0	80872	635908	iemand die of iets wat met op en schouders boven anderen of andere zakenuitsteekt	categorie in het algemeen	categorie van gelijksoortige zaken of verschijnselen	0.6895776987075806	0.6633289456367493	0.6761986613273621	0.4455533027648926	0.754673182964325	0.5872784852981567
klasse	substantief	2.0	80872	636875	groep dieren of planten, die samen met een of meer andere klassen een afdeling of stam vormen in de biologische taxonomie en die zelf weer onderverdeeld is in orden	categorie in de biologische taxonomie	categorie in de biologische taxonomie, die een bepaalde groep van gelijksoortige organismen omvat	0.7819226980209351	0.7205325365066528	0.7499734163284302	0.7506083250045776	0.722732424736023	0.9149097204208374
klasse	substantief	3.0	80872	80873	bevolkingsgroep die bestaat uit personen van een bepaalde maatschappelijke stand	maatschappelijke stand	positie die iemand inneemt in de maatschappelijke hiërarchie	0.7435203790664673	0.7494767904281616	0.7464867234230042	0.5961288213729858	0.6809166073799133	0.9032328128814697
klasse	substantief	4.0	80872	636876	rang in de hiërarchie van een ambt	rang	positie die iemand of iets inneemt in een hiërarchie	0.7316879034042358	0.7918699979782104	0.7605903148651123	0.7284371256828308	0.7406381964683533	0.8417990207672119
klasse	substantief	5.0	80872	635909	wedstrijdcategorie wedstrijdklasse die niet beperkt is tot een bepaalde categorie van deelnemers	wedstrijdcategorie	wedstrijdcategorie of wedstrijdklasse	0.8401100635528564	0.6728506088256836	0.7472350001335144	0.6246921420097351	0.5572031736373901	0.6600008010864258
klasse	substantief	6.0	80872	635910	uitstekend zijn van uitzonderlijke kwaliteit of uitzonderlijk niveau in zijn soort van hoge kwaliteit	kwaliteit	kwaliteit van iets of iemand	0.7011213302612305	0.6432437896728516	0.670936644077301	0.4683876633644104	0.6308060884475708	0.4751785695552826
klasse	substantief	7.0	80872	636957	afdeling in het openbaar vervoer of in een ziekenhuis, met een hoger of lager comfort voor een hogere of lagere prijs	afdeling in het openbaar vervoer, e.d.	afdeling in het openbaar vervoer, e.d. die een bepaalde klasse van reizigers of passagiers vervoert	0.7194689512252808	0.7270922660827637	0.7232604622840881	0.5599584579467773	0.7337973713874817	0.6893751621246338
klassementsleider	substantief	1.0	80880	80881	iemand die of team dat eerste staat in een klassement	leider van een klassement	iemand die de leiding heeft over een klassement	0.8240350484848022	0.7933222055435181	0.808387041091919	0.6994822025299072	0.7845673561096191	0.9249963760375977
kleerkast	substantief	1.0	81072	81073	kast voor het opbergen van kleren	kast voor kleren	kast om kleren in op te bergen	0.8040476441383362	0.8069895505905151	0.8055158853530884	0.8483904600143433	0.7597486972808838	0.9482454061508179
kleine verdiener	verbinding	1.0	920865	920867	iemand die een laag salaris of inkomen heeft	iemand die weinig geld verdient	iemand die voor zijn beroep weinig geld verdient	0.7751638889312744	0.7657661437988281	0.7704363465309143	0.7444139719009399	0.7670746445655823	0.9292114973068237
kleine vliegenvanger	verbinding	1.0	894850	894851	kleine, niet-schuwe zangvogel die een witte of blauwe ring om zijn zwarte ogen heeft, zich vooral met insecten voedt, vaak horizontaal met een opgerichte staart op een tak zit en waarbij het mannetje in het zomerkleed een grijze kop met oranje keelvlek heeft waardoor hij erg op een roodborstje lijkt	zangvogel	zangvogel uit de familie Turdidae, zoals de zanglijster, de grote lijster en de koperwiek	0.6320119500160217	0.5686322450637817	0.5986492037773132	0.39749202132225037	0.440310001373291	0.20964324474334717
kleinkind	substantief	1.0	81182	81183	kind van de zoon of dochter van iemand politicus van een latere generatie met hetzelfde gedachtegoed	kind van een kind politieke erfgenaam	kind van de zoon of dochter van iemand politieke erfgenaam	0.8518573045730591	0.7810412645339966	0.8149136900901794	0.694649338722229	0.5334374308586121	0.5992368459701538
kleinkind	substantief	1.1	81182	564771	politicus van een latere generatie met hetzelfde gedachtegoed	politieke erfgenaam	iemand die de politieke erfgenaam is van iemand anders	0.6748080849647522	0.6668636798858643	0.6708123683929443	0.5477896332740784	0.6202267408370972	0.856175422668457
